form,tags
Israélien,
Israélienne,['feminine']
Israéliennes,['plural']
Israéliens,['plural']
Israélite,
Israélites,['plural']
Israëlien,
Israëlienne,['feminine']
Israëliennes,['plural']
Israëliens,['plural']
Issa,
Issas,['plural']
Italien,
Italienne,['feminine']
Italiennes,['plural']
Italiens,['plural']
Ivoirien,
Ivoirienne,['feminine']
Ivoiriennes,['plural']
Ivoiriens,['plural']
JLB,
JLBs,['plural']
JLD,['plural']
JO,['plural']
JRI,['plural']
JT,['plural']
Jacobien,
Jacobienne,['feminine']
Jacobiennes,['plural']
Jacobiens,['plural']
Jacoumard,
Jacoumarde,['feminine']
Jacoumardes,['plural']
Jacoumards,['plural']
Jacques a dit,
Jamaïcain,
Jamaïcaine,['feminine']
Jamaïcaines,['plural']
Jamaïcains,['plural']
Japonais,['plural']
Japonaise,['feminine']
Japonaises,['plural']
Javanais,['plural']
Javanaise,['feminine']
Javanaises,['plural']
Jawa,
Jawas,['plural']
Jedi,['plural']
Jedis,['plural']
Jersiais,['plural']
Jersiaise,['feminine']
Jersiaises,['plural']
Jordanien,
Jordanienne,['feminine']
Jordaniennes,['plural']
Jordaniens,['plural']
Judas,['plural']
Judéen,
Judéenne,['feminine']
Judéennes,['plural']
Judéens,['plural']
Juif,['masculine']
Juifs,['plural']
Juive,['feminine']
Juives,['plural']
K-way,
K-ways,['plural']
K7,
KF94,
KN95,
Kabyle,
Kabyles,['plural']
Kalash,
Kalashs,['plural']
Kanak,
Kanake,['feminine']
Kanaks,['plural']
Katangais,['plural']
Katangaise,['feminine']
Katangaises,['plural']
Khassonké,
Khassonkés,['plural']
Kinois,['plural']
Kinoise,['feminine']
Kinoises,['plural']
Kleenex,['plural']
Klingonne,
Klingonnes,['plural']
Klingons,
Kosovar,
Kosovare,['feminine']
Kosovares,['plural']
Kosovars,['plural']
Kurde,
Kurdes,['plural']
Kébécois,['plural']
Kébécoise,['feminine']
Kébécoises,['plural']
LE,
LGN,
LGNs,['plural']
LGV,
LSD,
LSR,
Labradorien,
Labradorienne,['feminine']
Labradoriennes,['plural']
Labradoriens,['plural']
Laotien,
Laotienne,['feminine']
Laotiennes,['plural']
Laotiens,['plural']
Latin,
Latine,
Latines,['plural']
Latins,['plural']
Lattaquiote,
Lattaquiotes,['plural']
Laurentien,['masculine']
Laurentienne,['feminine']
Laurentiennes,['plural']
Laurentiens,['plural']
Lavallois,['plural']
Lavalloise,['feminine']
Lavalloises,['plural']
Lego,['plural']
Legos,['plural']
Lensois,['plural']
Lensoise,['feminine']
Lensoises,['plural']
Letton,
Lettone,
Lettones,['plural']
Lettonne,['feminine']
Lettonnes,['plural']
Lettons,['plural']
Levantin,
Levantine,['feminine']
Levantines,['plural']
Levantins,['plural']
Libanais,['plural']
Libanaise,['feminine']
Libanaises,['plural']
Libyen,
Libyenne,['feminine']
Libyennes,['plural']
Libyens,['plural']
Libérien,
Libérienne,['feminine']
Libériennes,['plural']
Libériens,['plural']
Liechtensteinois,['plural']
Liechtensteinoise,['feminine']
Liechtensteinoises,['plural']
Ligure,
Ligures,['plural']
Lillois,['plural']
Lilloise,['feminine']
Lilloises,['plural']
Limbourgeois,['plural']
Limbourgeoise,['feminine']
Limbourgeoises,['plural']
Limougeaud,
Limougeaude,['feminine']
Limougeaudes,['plural']
Limougeauds,['plural']
Limousin,
Limousine,['feminine']
Limousines,['plural']
Limousins,['plural']
Lithuanien,
Lithuanienne,['feminine']
Lithuaniennes,['plural']
Lithuaniens,['plural']
Lituanien,
Lituanienne,['feminine']
Lituaniennes,['plural']
Lituaniens,['plural']
Livournais,['masculine']
Livournais,['plural']
Livournaise,['feminine']
Livournaises,['plural']
Livournaiss,
Liégeois,['plural']
Liégeoise,['feminine']
Liégeoises,['plural']
Lombard,
Lombarde,['feminine']
Lombardes,['plural']
Lombards,['plural']
Londonien,
Londonienne,['feminine']
Londoniennes,['plural']
Londoniens,['plural']
Longueillois,['plural']
Longueilloise,['feminine']
Longueilloises,['plural']
Longueuillois,['plural']
Longueuilloise,['feminine']
Longueuilloises,['plural']
Lorientais,['plural']
Lorientaise,['feminine']
Lorientaises,['plural']
Lorrain,
Lorraine,['feminine']
Lorraines,['plural']
Lorrains,['plural']
Louisianais,['plural']
Louisianaise,['feminine']
Louisianien,
Louisianienne,['feminine']
Louisianiens,['plural']
Louvaniste,
Louvanistes,['plural']
Ltee,['plural']
Ltee.,['plural']
Ltée,['plural']
Ltée.,
Ltées.,['plural']
Luron,
Luronne,['feminine']
Luronnes,['plural']
Lurons,['plural']
Lusitanien,
Lusitanienne,['feminine']
Lusitaniens,['plural']
Lutécien,
Lutécienne,['feminine']
Lutéciens,['plural']
Lutétien,
Luxembourgeois,['plural']
Luxembourgeoise,['feminine']
Luxembourgeoises,['plural']
Lyonnais,['plural']
Lyonnaise,['feminine']
Lyonnaises,['plural']
Léonais,['plural']
Léonaise,['feminine']
Léonaises,['plural']
M'sieur,
M.,
M.16,
M.16s,['plural']
M16,
M16s,['plural']
MAO,
MDN,
MDNs,['plural']
MEQ,
MM,
MM.,['plural']
MNS,['plural']
MPR,
MRC,
MRCs,['plural']
MST,['plural']
MTBE,
MTS,['abbreviation']
MUPI,
Maastrichtien,
Maastrichtienne,['feminine']
Maastrichtiennes,['plural']
Maastrichtiens,['plural']
MacDo,
MacDos,['plural']
Maccabée,
Maccabées,['plural']
Macédonien,
Macédonienne,['feminine']
Macédoniennes,['plural']
Macédoniens,['plural']
Madame,
Mademoiselle,
Mademoiselles,['plural']
Madone,
Madones,['plural']
Madrilène,
Madrilènes,['plural']
Maghrébin,
Maghrébine,['feminine']
Maghrébins,['plural']
Mahorais,['plural']
Mahoraise,['feminine']
Mahoraises,['plural']
Maitre,
Maitres,['plural']
Maj,
Maj.,
Majorquais,['plural']
Majorquaise,['feminine']
Majorquaises,['plural']
Malais,['plural']
Malaise,['feminine']
Malaises,
Malaisien,['masculine']
Malaisienne,['feminine']
Malaisiennes,['plural']
Malaisiens,['plural']
Malawien,['masculine']
Malawienne,['feminine']
Malawiennes,['plural']
Malawiens,['plural']
Maldivien,['masculine']
Maldivienne,['feminine']
Maldiviennes,['plural']
Maldiviens,['plural']
Malgache,
Malgaches,['plural']
Malien,
Malienne,['feminine']
Maliennes,['plural']
Maliens,['plural']
Malouin,['masculine']
Malouine,['feminine']
Malouines,['plural']
Malouins,['plural']
Maltais,['plural']
Maltaise,['feminine']
Maltaises,['plural']
Manceau,
Manceaux,['plural']
Mancelle,['feminine']
Mancelles,['plural']
Mandchou,
Mandchoue,['feminine']
Mandchoues,['plural']
Mandchous,['plural']
Manitobain,
Manitobaine,['feminine']
Manitobaines,['plural']
Manitobains,['plural']
Mannois,['plural']
Mannoise,['feminine']
Mannoises,['plural']
Maori,['plural']
Maorie,['feminine']
Maoris,['plural']
Marie-couche-toi-là,['plural']
Mariste,
Maristes,['plural']
Marmandais,['plural']
Marmandaise,['feminine']
Marmandaises,['plural']
Marocain,
Marocaine,['feminine']
Marocaines,['plural']
Marocains,['plural']
Marseillais,['plural']
Marseillaise,['feminine']
Marseillaises,['plural']
Martien,
Martienne,['feminine']
Martiennes,['plural']
Martiens,['plural']
Martiniquais,['plural']
Martiniquaise,['feminine']
Martiniquaises,['plural']
Mascatais,['plural']
Mascataise,['feminine']
Mascataises,['plural']
Masovien,
Masovienne,['feminine']
Masoviennes,['plural']
Masoviens,['plural']
Maure,
Maures,['plural']
Mauricien,
Mauricienne,['feminine']
Mauriciennes,['plural']
Mauriciens,['plural']
Mauritanien,['masculine']
Mauritanienne,['feminine']
Mauritaniennes,['plural']
Mauritaniens,['plural']
Mauvaises Terres,
Maya,
Mayas,['plural']
Mayennais,['plural']
Mayennaise,['feminine']
Mayennaises,['plural']
Maître,
Maîtres,
McDo,
McDos,['plural']
Mdlle,
Mdlles,
Me,
Me.,
Mecklembourgeois,['plural']
Mecklembourgeoise,['feminine']
Mecklembourgeoises,['plural']
Mercedes,['plural']
Merco,
Mercos,['plural']
Merveilleuse,
Merveilleuses,['plural']
Mes,
Mesdames,['plural']
Mesdemoiselles,['plural']
Messeigneurs,['plural']
Messieurs,['plural']
Messieurs Durand,['plural']
Messieurs Propre,['plural']
Messin,
Messine,['feminine']
Messines,['plural']
Messins,['plural']
Messonière,['feminine']
Messonières,['plural']
Messonnier,
Messonniers,['plural']
Messrs,
Messrs.,
Mexicain,
Mexicaine,['feminine']
Mexicaines,['plural']
Mexicains,['plural']
Mgr,
Mgrs,
Micronésien,['masculine']
Micronésienne,['feminine']
Micronésiennes,['plural']
Micronésiens,['plural']
Midi,
Milanais,['plural']
Milanaise,['feminine']
Milanaises,['plural']
Mlle,
Mlle.,
Mlles,
Mlles.,['plural']
Mme,
Mmes,
Mmes.,
Moire,
Moires,['plural']
Moldave,
Moldaves,['plural']
Mongol,
Mongole,['feminine']
Mongoles,['plural']
Mongols,['plural']
Monoblétois,['plural']
Monoblétoise,['feminine']
Monoblétoises,['plural']
Monseigneur,
Monsieur,
Monsieur Durand,
Monsieur Propre,
Montagnard,
Montagnarde,['feminine']
Montagnards,['plural']
Montréalais,['plural']
Montréalaise,['feminine']
Montréalaises,['plural']
Monténégrin,['masculine']
Monténégrinne,['feminine']
Monténégrinnes,['plural']
Monténégrins,['plural']
Monégasque,
Monégasques,['plural']
Morave,
Moraves,['plural']
Morbihannais,['plural']
Morbihannaise,['feminine']
Morbihannaises,['plural']
More,
Mores,['plural']
Morgon,
Morgons,['plural']
Morisque,
Morisques,['plural']
Moscovien,
Moscovienne,['feminine']
Moscoviennes,['plural']
Moscoviens,['plural']
Moscovite,
Moscovites,['plural']
Moyen-Oriental,
Moyen-Orientaux,['plural']
Mozambicain,
Mozambicaine,
Mozambicaines,['plural']
Mozambicains,['plural']
Mr,
Mr.,
Mrs,
Mulhousien,
Mulhousienne,['feminine']
Mulhousiennes,['plural']
Mulhousiens,['plural']
Munichois,['plural']
Munichoise,['feminine']
Munichoises,['plural']
Mutuel,
Médoc,
Médocs,['plural']
Méganticois,['masculine']
Méganticois,['plural']
Méganticoise,['feminine']
Méganticoises,['plural']
Méganticoiss,
Mélanésien,
Mélanésienne,['feminine']
Mélanésiens,['plural']
Mérinide,
Mérinides,['plural']
Mésolithique,
Mésopotamien,
Mésopotamienne,['feminine']
Mésopotamiennes,['plural']
Mésopotamiens,['plural']
Mʳ,"['canonical', 'masculine']"
Mʳ.,"['canonical', 'masculine']"
Mʳˢ,['plural']
Mʳˢ,"['canonical', 'masculine']"
Mˡˡᵉ,"['canonical', 'feminine']"
Mˡˡᵉˢ,"['canonical', 'feminine']"
Mˡˡᵉˢ,['plural']
Mᵈˡˡᵉ,"['canonical', 'feminine']"
Mᵈˡˡᵉˢ,"['canonical', 'feminine']"
Mᵈˡˡᵉˢ,['plural']
Mᵉ,"['canonical', 'feminine', 'masculine']"
Mᵉˢ,['plural']
Mᵍʳ,['canonical']
Mᵍʳˢ,"['canonical', 'masculine']"
Mᵍʳˢ,['plural']
Mᵐᵉ,"['canonical', 'feminine']"
Mᵐᵉˢ,['plural']
Mᵐᵉˢ,"['canonical', 'feminine']"
N,
N. D. L. R.,
N.D.L.R.,
N.d.T.,
NCSM,
NDLR,
NDT,['plural']
NE,
NIP,['plural']
NO,
NP-complétude,
Nagot,
Nagots,['plural']
Nagô,
Nagôs,['plural']
Namibien,
Namibienne,['feminine']
Namibiennes,['plural']
Namibiens,['plural']
Namurois,['plural']
Namuroise,['feminine']
Namuroises,['plural']
Nancéien,
Nancéienne,['feminine']
Nancéiennes,['plural']
Nancéiens,['plural']
Nantais,['plural']
Nantaise,['feminine']
Nantaises,['plural']
Napolitain,
Napolitaine,['feminine']
Napolitaines,['plural']
Napolitains,['plural']
Narbonnais,['plural']
Narbonnaise,['feminine']
Narbonnaises,['plural']
Natel,
Natels,['plural']
New-Yorkais,['plural']
New-Yorkaise,['feminine']
New-Yorkaises,['plural']
Newyorkais,['plural']
Newyorkaise,['feminine']
Newyorkaises,['plural']
Ngrs,
Nicaraguayen,['masculine']
Nicaraguayenne,['feminine']
Nicaraguayennes,['plural']
Nicaraguayens,['plural']
Nigérian,
Nigériane,['feminine']
Nigérianes,['plural']
Nigérians,['plural']
Nigérien,
Nigérienne,['feminine']
Nigériennes,['plural']
Nigériens,['plural']
Ningbonais,['plural']
Ningbonaise,['feminine']
Niortais,['plural']
Niortaise,['feminine']
Niortaises,['plural']
Niortaiss,
Nippon,
Nippone,['feminine']
Nippones,['plural']
Nipponne,['feminine']
Nipponnes,['plural']
Nippons,['plural']
Nivernais,['plural']
Nivernaise,['feminine']
Nivernaises,['plural']
Niçois,['plural']
Niçoise,['feminine']
Niçoises,['plural']
Nohantais,['plural']
Nohantaise,['feminine']
Noir,
Noire,['feminine']
Noires,['plural']
Noirs,['plural']
Nord-Africain,
Nord-Africains,['plural']
Nord-Caucasien,
Nord-Caucasiens,['plural']
Nord-Coréen,
Nord-Coréenne,['feminine']
Nord-Coréennes,['plural']
Nord-Coréens,['plural']
Nord-Irlandais,['plural']
Nord-Irlandaise,['feminine']
Nord-Irlandaises,['plural']
Normand,
Normande,['feminine']
Normandes,['plural']
Normands,['plural']
Norne,
Nornes,['plural']
Norvégien,
Norvégienne,['feminine']
Norvégiennes,['plural']
Norvégiens,['plural']
Nosseigneurs,
Nouvelle Vague,
Noël blanc,
Noëls blancs,['plural']
Nubien,
Nubienne,['feminine']
Nubiennes,['plural']
Nubiens,['plural']
Nuit des Longs Couteaux,
Nunavois,['plural']
Nunavoise,['feminine']
Nunavoises,['plural']
Nunavummiuq,
Nunavummiut,['plural']
Nunavutois,['plural']
Nunavutoise,['feminine']
Nunavutoises,['plural']
Nègre,
Nègres,['plural']
Néerlandais,['plural']
Néerlandaise,['feminine']
Néerlandaises,['plural']
Néo-Brunswickois,['plural']
Néo-Brunswickoise,['feminine']
Néo-Brunswickoises,['plural']
Néo-Zélandais,['plural']
Néo-Zélandaise,['feminine']
Néo-Zélandaises,['plural']
Néo-Écossais,['plural']
Néo-Écossaise,['feminine']
Néo-Écossaises,['plural']
Népalais,['plural']
Népalaise,['feminine']
Népalaises,['plural']
Nîmois,['plural']
Nîmoise,['feminine']
Nîmoises,['plural']
Nᵍʳˢ,"['canonical', 'plural']"
O,
OGM,['plural']
OMG,
ONG,
ONGs,['plural']
OPA,['plural']
OQ,
ORL,
OVNI,['plural']
Omanais,['plural']
Omanaise,['feminine']
Omanaises,['plural']
Ombrien,
Ombrienne,['feminine']
Ombriennes,['plural']
Ombriens,['plural']
Ontarien,
Ontarienne,['feminine']
Ontariennes,['plural']
Ontariens,['plural']
Oranais,['plural']
Oranaise,['feminine']
Oranaises,['plural']
Orcadien,
Orcadienne,['feminine']
Orcadiennes,['plural']
Orcadiens,['plural']
Organisation du traité de l'Atlantique Nord,
Organisation du traité de l’Atlantique Nord,"['canonical', 'feminine']"
Orléanais,['plural']
Orléanaise,['feminine']
Orléanaises,['plural']
Osque,
Osques,['plural']
Ossète,
Ossètes,['plural']
Ossétien,
Ossétienne,['feminine']
Ossétiens,['plural']
Ougandais,['plural']
Ougandaise,['feminine']
Ougandaises,['plural']
Ouzbek,
Ouzbeks,['plural']
Ouzbèke,['feminine']
Ouzbèkes,['plural']
Ouïgour,
Ouïgours,['plural']
Oxfordien,['masculine']
Oxfordienne,['feminine']
Oxfordiennes,['plural']
Oxfordiens,['plural']
Oxonien,
Oxonienne,['feminine']
Oxoniens,['plural']
P. M.,
P. M. U.,
PA,['plural']
PAC,['plural']
PACS,['plural']
PAF,
PASS,['plural']
PCV,
PD,
PDG,['plural']
PDP,
PDPs,['plural']
PDQ,
PDQs,['plural']
PDS,
PDSC,
PDSCs,['plural']
PDSF,
PDSFs,['plural']
PDSs,['plural']
PDT,
PDTs,['plural']
PE,
PE-BD,
PE-HD,
PEB,['plural']
PEBD,
PEBDs,['plural']
PEHD,
PEHDs,['plural']
PET,
PETE,
PETEs,['plural']
PETase,
PETases,['plural']
PETs,['plural']
PGCD,['plural']
PIB,['plural']
PIE,['plural']
PIÉ,['plural']
PL,['plural']
PLS,['plural']
PM,
PMA,['plural']
PME,['plural']
PMU,['plural']
PNC,['plural']
POO,
PPA,
PPCM,['plural']
PQ,['plural']
PQN,
PRFC,['plural']
PRM,['plural']
PV,['plural']
Paki,
Pakis,['plural']
Pakistanais,['plural']
Pakistanaise,['feminine']
Pakistanaises,['plural']
Palermitain,
Palermitains,['plural']
Palestine,
Palestinien,
Palestinienne,['feminine']
Palestiniennes,['plural']
Palestiniens,['plural']
Palmyrien,
Palmyrienne,['feminine']
Palmyriens,['plural']
Palmyrène,
Palmyrènes,['plural']
Palmyrénien,
Palmyrénienne,['feminine']
Palmyréniennes,['plural']
Palmyréniens,['plural']
Palois,['plural']
Paloise,['feminine']
Paloises,['plural']
Paléoprotérozoïque,
Panaméen,
Panaméenne,['feminine']
Panaméennes,['plural']
Panaméens,['plural']
Papou,
Papoue,['feminine']
Papoues,['plural']
Papous,['plural']
Paracolois,['plural']
Paracoloise,['feminine']
Paracoloises,['plural']
Paradounais,['plural']
Paradounaise,['feminine']
Paradounaises,['plural']
Paraguayen,['masculine']
Paraguayenne,['feminine']
Paraguayennes,['plural']
Paraguayens,['plural']
Paraussien,
Paraussienne,['feminine']
Paraussiens,['plural']
Paraysien,
Paraysienne,['feminine']
Paraysiennes,['plural']
Paraysiens,['plural']
Parigot,
Parigote,['feminine']
Parigotes,['plural']
Parigots,['plural']
Parisien,
Parisienne,['feminine']
Parisiennes,['plural']
Parisiens,['plural']
Parthe,
Parthes,['plural']
Patriote,
Patriotes,['plural']
Pauliste,
Paulistes,['plural']
PdP,
PdPs,['plural']
Perpignanais,['plural']
Perpignanaise,['feminine']
Perpignanaises,['plural']
Persan,
Persane,['feminine']
Persanes,['plural']
Persans,['plural']
Perse,
Perses,['plural']
Petit-Russien,
Petite-Russienne,['feminine']
Petits-Russiens,['plural']
Peuhl,
Peuhle,['feminine']
Peuhles,['plural']
Peuhls,['plural']
Peul,
Peule,['feminine']
Peulh,
Peulhe,['feminine']
Peulhes,['plural']
Peulhs,['plural']
Peuls,['plural']
Philippin,
Philippine,['feminine']
Philippines,['plural']
Philippins,['plural']
Phénicien,
Phénicienne,['feminine']
Phéniciennes,['plural']
Phéniciens,['plural']
Phœnicien,
Phœnicienne,['feminine']
Phœniciennes,['plural']
Phœniciens,['plural']
Picard,
Picarde,['feminine']
Picardes,['plural']
Picards,['plural']
Picon,
Picons,['plural']
Pilates,
Piémontais,['plural']
Piémontaise,['feminine']
Piémontaises,['plural']
Polack,
Polacks,['plural']
Polak,
Polaks,['plural']
Polandball,
Polandballs,['plural']
Polonais,['plural']
Polonaise,['feminine']
Polonaises,['plural']
Polovtsien,
Polovtsienne,['feminine']
Polovtsiennes,['plural']
Polovtsiens,['plural']
Polynésien,
Polynésienne,['feminine']
Polynésiennes,['plural']
Polynésiens,['plural']
Porcelaine de Madagascar,
Porcelaine de Madagascars,['plural']
Porto-Ricain,
Porto-Ricaine,['feminine']
Porto-Ricaines,['plural']
Porto-Ricains,['plural']
Portoricain,
Portoricaine,['feminine']
Portoricaines,['plural']
Portoricains,['plural']
Portugais,['plural']
Portugaise,['feminine']
Portugaises,['plural']
Pouilly-Fumé,
Pouilly-Fumés,['plural']
Poulain,
Poulains,['plural']
Pr,
Prince-Édouardien,
Prince-Édouardienne,['feminine']
Prince-Édouardiennes,['plural']
Prince-Édouardiens,['plural']
Produnova,
Produnovas,['plural']
Protérozoïque,
Provençal,
Provençale,['feminine']
Provençales,['plural']
Provençaux,['plural']
Prussien,
Prussienne,['feminine']
Prussiennes,['plural']
Prussiens,['plural']
Pékinois,['plural']
Pékinoise,['feminine']
Pékinoises,['plural']
Périgourdin,
Périgourdine,['feminine']
Périgourdines,['plural']
Périgourdins,['plural']
Péruvien,
Péruvienne,['feminine']
Péruviennes,['plural']
Péruviens,['plural']
Pétrocorien,
Pétrocorienne,['feminine']
Pétrocoriennes,['plural']
Pétrocoriens,['plural']
QCM,
QCMs,['plural']
QG,
QI,['plural']
Qatari,
Qatarie,['feminine']
Qatarien,
Qatarienne,['feminine']
Qatariennes,['plural']
Qatariens,['plural']
Qataries,['plural']
Qatariote,
Qatariotes,['plural']
Qataris,['plural']
Quiberonnais,['plural']
Quiberonnaise,['feminine']
Quimpérois,['plural']
Quimpéroise,['feminine']
Quimpéroises,['plural']
Québécois,['plural']
Québécoise,['feminine']
Québécoises,['plural']
RAS,
RBBG,['plural']
REEPS,['plural']
RF,
RG,
RIB,['plural']
RIF,
ROR,
RPA,
RPAs,['plural']
RRO,
RTG,['plural']
RVB,
Rastignac,
Rastignacs,['plural']
Rennais,['plural']
Rennaise,['feminine']
Rennaises,['plural']
Rhodanien,
Rhodanienne,['feminine']
Rhodaniennes,['plural']
Rhodaniens,['plural']
Riansais,['plural']
Riansaise,['feminine']
Riansaises,['plural']
Ricard,
Ricards,['plural']
Rochelais,['masculine']
Rochelais,['plural']
Rochelaise,['feminine']
Rochelaises,['plural']
Rom,
Romain,
Romaine,['feminine']
Romaines,
Romains,['plural']
Roms,['plural']
Roubaisien,['masculine']
Roubaisienne,['feminine']
Roubaisiennes,['plural']
Roubaisiens,['plural']
Rouennais,['plural']
Rouennaise,['feminine']
Rouennaises,['plural']
Roumain,
Roumaine,['feminine']
Roumaines,['plural']
Roumains,['plural']
Rouynorandien,['masculine']
Rouynorandienne,['feminine']
Rouynorandiennes,['plural']
Rouynorandiens,['plural']
Russe,
Russes,['plural']
Ruthène,
Ruthènes,['plural']
